time,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nRevisalRuns,Cleaning:nToBeCleanedLNsProcessed,Cleaning:nTwoPassRuns,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,Environment:nBinDeltaDelete,Environment:nBinDeltaGet,Environment:nBinDeltaInsert,Environment:nBinDeltaUpdate,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncMaxTime,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate
2024-03-24 15:34:02.910 UTC, ,125,3165293,1416,19440, , ,4, ,3,1,0.33, , , , , , , ,4,4, , , ,3,2,5, ,2,1, , , , , , , , , , , , , ,6045,5, ,5532, , , , ,6090,260264300544,31,31, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6090, ,1711294417156, , , , ,3145728,6045, , ,3,0, , , ,1, , , ,3, , , , ,3,1, , , , , , ,6183,4, , , , , , , , , , ,29360128, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , 
2024-03-24 17:13:33.934 UTC, ,125,3162125,1416,16272, , ,3,1,25,3,0.12, , , , , , , ,3,3, ,2,1,2,1,4, ,29,14, , , , , , , , , , , , , ,6045,5, ,5532, , , , ,6090,260489846784,-1,-1, , , , , ,1,84, , , , , , , , , , , , , , , , , , , , , , , , , ,6090, ,1711300413685, , , , ,3145728,6045, , ,23,0, , , ,2, , , ,3, , , , ,23, ,2048,1, , , , ,103240,34, , , , , , , , , , ,26214400,1, , , , , , ,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-24 17:14:33.942 UTC, ,589,3170525,1648,23984,224, ,5, ,24,1,0.04, , , , , , , ,5,5, , , ,2,2,6, ,14,1, , , , , , , , , , , , , ,6045,5, ,5532, , , , ,6090,260489846784,31,31, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6090, ,1711300413685, , , , ,3145728,6856, , ,3,7,8,57,8,3,8, , ,3,11, , , ,3,1, , , , , , ,10279,6,793,9, , , , , , ,1,4,14344704,1, , , , , , ,33, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,4, , ,2,1, , , , , , , 
2024-03-24 17:15:33.951 UTC, ,589,3170525,1648,23984,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,6045,5, ,5532, , , , ,6883,260476698624,31,31, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6883, ,1711300413685, , , , ,3145728,6856, , , ,5, ,5, , , , , ,3,1, , , , ,1, , , , , , , , , , , , , , , , , , ,14344704,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-24 17:29:59.905 UTC, ,589,3170525,1648,23984,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,6045,5, ,5532, , , , ,6883,260477550592,31,31, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6883, ,1711300413685, , , , ,3145728,6856, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,14344704,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-24 17:31:05.704 UTC, ,589,3170525,1648,23984,224, ,5, ,4, , , , , , , , , ,5,5, , , ,2,2,6, ,2, , , , , , , , , , , , , , ,6045,5, ,5532, , , , ,6942,260490870784,31,31, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6942, ,1711300413685, , , , ,3145728,6915, , , ,7,1,12,1, ,1, , ,3,2, , , , ,1, , , , , , , , ,59,1, , , , , , , , ,15393280,2, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,3, , , , , , , , , 
2024-03-24 17:31:12.842 UTC, ,589,3170301,1648,23984, , ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,6045,5, ,5532, , , , ,6942,260490293248,31,31, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6942, ,1711300413685, , , , ,3145728,6915, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,16441856,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-24 17:38:53.261 UTC, ,125,3163557,1648,17704, , ,3,1,33,3,0.09, , , , , , , ,3,3, ,2,1,2,1,4, ,38,16, , , , , , , , , , , , , ,8162,6, ,6995, , , , ,8207,260486365184,29,29, , , , , ,1,114, , , , , , , , , , , , , , , , , , , , , , , , , ,8207, ,1711301933012, , , , ,3145728,8162, , ,25,0, , , ,2, , , ,3, , , , ,25, ,2048,1, , , , ,119791,38, , , , , , , , , , ,26214400,1, , , , , , ,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-24 17:39:53.269 UTC, ,125,3168717,1648,22640,224, ,5,1,7,2,0.29, , , , , , ,1,5,5, , , ,4,2,6, ,7,3, , , , , , , , , , , , , ,8162,6, ,6995, , , , ,8207,260490133504,29,29, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8207, ,1711301933012, ,1, , ,3145728,8162, , ,7,0, , , ,1, , , ,3, , , , ,7,1, , , , , , ,10375,8, , , , , , , , ,1,3,15449600,1, , , , , , ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,1, , , , , , , , 
2024-03-24 17:40:53.276 UTC, ,125,3168717,1648,22640,224, ,5, , , , , , , , , , ,1,5,5, , , ,4,2,6, , , , , , , , , , , , , , , , ,8162,6, ,6995, , , , ,8207,260490457088,29,29, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8207, ,1711301933012, , , , ,3145728,8162, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,15449600,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-24 17:41:53.284 UTC, ,125,3168717,1648,22640,224, ,5, ,1, , , , , , , , ,1,5,5, , , ,4,2,6, , , , , , , , , , , , , , , , ,8162,6, ,6995, , , , ,8207,260491309056,29,29, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8207, ,1711301933012, , , , ,3145728,8162, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,15449600,1, , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3, , , , , , , , , 
2024-03-24 17:42:53.287 UTC, ,125,3168717,1648,22640,224, ,5, , , , , , , , , , ,1,5,5, , , ,4,2,6, , , , , , , , , , , , , , , , ,8162,6, ,6995, , , , ,8207,260490227712,29,29, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8207, ,1711301933012, , , , ,3145728,8162, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,15449600,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-24 17:43:53.291 UTC, ,125,3168717,1648,22640,224, ,5, , , , , , , , , , ,1,5,5, , , ,4,2,6, , , , , , , , , , , , , , , , ,8162,6, ,6995, , , , ,8207,260494069760,29,29, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8207, ,1711301933012, , , , ,3145728,8162, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,15449600,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-24 17:44:53.298 UTC, ,125,3168717,1648,22640,224, ,5, , , , , , , , , , ,1,5,5, , , ,4,2,6, , , , , , , , , , , , , , , , ,8162,6, ,6995, , , , ,8207,260493283328,29,29, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8207, ,1711301933012, , , , ,3145728,8162, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,16498176,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-24 17:44:54.674 UTC, ,125,3168493,1648,22640, , ,5, , , , , , , , , , ,1,5,5, , , ,4,2,6, , , , , , , , , , , , , , , , ,8162,6, ,6995, , , , ,8207,260493320192,29,29, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8207, ,1711301933012, , , , ,3145728,8162, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,16498176,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-24 17:45:02.265 UTC, ,125,3163557,1648,17704, , ,3,1,33,3,0.09, , , , , , , ,3,3, ,2,1,2,1,4, ,38,16, , , , , , , , , , , , , ,8162,6, ,6995, , , , ,8207,260491952128,29,29, , , , , ,1,114, , , , , , , , , , , , , , , , , , , , , , , , , ,8207, ,1711302302018, , , , ,3145728,8162, , ,25,0, , , ,2, , , ,3, , , , ,25, ,2048,1, , , , ,119791,38, , , , , , , , , , ,26214400,1, , , , , , ,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-24 17:46:02.273 UTC, ,125,3168717,1648,22640,224, ,5,1,6,2,0.33, , , , , , ,1,5,5, , , ,4,2,6, ,5,3, , , , , , , , , , , , , ,8162,6, ,6995, , , , ,8207,260491177984,29,29, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8207, ,1711302302018, ,1, , ,3145728,8162, , ,7,0, , , ,1, , , ,3, , , , ,7,1, , , , , , ,10375,8, , , , , , , , , , ,29360128,1, , , , , , ,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,1, , , , , , , , 
2024-03-24 17:47:02.281 UTC, ,125,3168717,1648,22640,224, ,5, , , , , , , , , , ,1,5,5, , , ,4,2,6, , , , , , , , , , , , , , , , ,8162,6, ,6995, , , , ,8207,260492935168,29,29, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8207, ,1711302302018, , , , ,3145728,8162, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,30408704,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-24 17:48:02.288 UTC, ,125,3168717,1648,22640,224, ,5, , , , , , , , , , ,1,5,5, , , ,4,2,6, , , , , , , , , , , , , , , , ,8162,6, ,6995, , , , ,8207,260483395584,29,29, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8207, ,1711302302018, , , , ,3145728,8162, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,30408704,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-24 17:48:52.866 UTC, ,125,3168493,1648,22640, , ,5, , , , , , , , , , ,1,5,5, , , ,4,2,6, , , , , , , , , , , , , , , , ,8162,6, ,6995, , , , ,8207,260483366912,29,29, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8207, ,1711302302018, , , , ,3145728,8162, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,30408704,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-24 17:48:56.070 UTC, ,125,3163557,1648,17704, , ,3,1,33,3,0.09, , , , , , , ,3,3, ,2,1,2,1,4, ,38,16, , , , , , , , , , , , , ,8162,6, ,6995, , , , ,8207,260482252800,-1,-1, , , , , ,1,114, , , , , , , , , , , , , , , , , , , , , , , , , ,8207, ,1711302535822, , , , ,3145728,8162, , ,25,0, , , ,2, , , ,3, , , , ,25, ,2048,1, , , , ,119791,38, , , , , , , , , , ,26214400,1, , , , , , ,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-24 17:49:56.079 UTC, ,125,3168717,1648,22640,224, ,5,1,6,2,0.33, , , , , , ,1,5,5, , , ,4,2,6, ,5,3, , , , , , , , , , , , , ,8162,6, ,6995, , , , ,8207,260479893504,29,29, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8207, ,1711302535822, ,1, , ,3145728,8162, , ,7,0, , , ,1, , , ,3, , , , ,7,1, , , , , , ,10375,8, , , , , , , , , , ,29360128,1, , , , , , ,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,1, , , , , , , , 
2024-03-24 17:50:56.086 UTC, ,125,3168717,1648,22640,224, ,5, , , , , , , , , , ,1,5,5, , , ,4,2,6, , , , , , , , , , , , , , , , ,8162,6, ,6995, , , , ,8207,260477235200,29,29, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8207, ,1711302535822, , , , ,3145728,8162, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,30408704, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-24 17:51:56.095 UTC, ,125,3168717,1648,22640,224, ,5, ,2, , , , , , , , ,1,5,5, , , ,4,2,6, ,2, , , , , , , , , , , , , , ,8162,6, ,6995, , , , ,8207,260482031616,29,29, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8207, ,1711302535822, , , , ,3145728,8162, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,1,4,15312896,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , 
2024-03-24 17:52:56.101 UTC, ,125,3168717,1648,22640,224, ,5, , , , , , , , , , ,1,5,5, , , ,4,2,6, , , , , , , , , , , , , , , , ,8162,6, ,6995, , , , ,8207,260480913408,29,29, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8207, ,1711302535822, , , , ,3145728,8162, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,15312896,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-24 17:53:56.104 UTC, ,125,3168717,1648,22640,224, ,5, , , , , , , , , , ,1,5,5, , , ,4,2,6, , , , , , , , , , , , , , , , ,8162,6, ,6995, , , , ,8207,260475617280,29,29, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8207, ,1711302535822, , , , ,3145728,8162, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,15312896,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-24 17:54:56.109 UTC, ,125,3168717,1648,22640,224, ,5, , , , , , , , , , ,1,5,5, , , ,4,2,6, , , , , , , , , , , , , , , , ,8162,6, ,6995, , , , ,8207,260473204736,29,29, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8207, ,1711302535822, , , , ,3145728,8162, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,15312896,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-24 17:55:56.113 UTC, ,125,3168717,1648,22640,224, ,5, , , , , , , , , , ,1,5,5, , , ,4,2,6, , , , , , , , , , , , , , , , ,8162,6, ,6995, , , , ,8207,260475293696,29,29, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8207, ,1711302535822, , , , ,3145728,8162, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,16361472,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-24 17:56:56.121 UTC, ,125,3168717,1648,22640,224, ,5, , , , , , , , , , ,1,5,5, , , ,4,2,6, , , , , , , , , , , , , , , , ,8162,6, ,6995, , , , ,8207,260477247488,29,29, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8207, ,1711302535822, , , , ,3145728,8162, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,16361472,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-24 17:57:56.127 UTC, ,125,3168717,1648,22640,224, ,5, , , , , , , , , , ,1,5,5, , , ,4,2,6, , , , , , , , , , , , , , , , ,8162,6, ,6995, , , , ,8207,260477636608,29,29, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8207, ,1711302535822, , , , ,3145728,8162, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,16361472,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-24 17:58:44.121 UTC, ,125,3168493,1648,22640, , ,5, , , , , , , , , , ,1,5,5, , , ,4,2,6, , , , , , , , , , , , , , , , ,8162,6, ,6995, , , , ,8207,260479279104,29,29, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8207, ,1711302535822, , , , ,3145728,8162, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,16361472, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-24 17:59:08.598 UTC, ,125,3163557,1648,17704, , ,3,1,33,3,0.09, , , , , , , ,3,3, ,2,1,2,1,4, ,38,16, , , , , , , , , , , , , ,8162,6, ,6995, , , , ,8207,260479074304,-1,-1, , , , , ,1,114, , , , , , , , , , , , , , , , , , , , , , , , , ,8207, ,1711303148321, , , , ,3145728,8162, , ,25,0, , , ,2, , , ,3, , , , ,25, ,2048,1, , , , ,119791,38, , , , , , , , , , ,26214400,1, , , , , , ,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-24 18:00:08.606 UTC, ,125,3168717,1648,22640,224, ,5,1,6,2,0.33, , , , , , ,1,5,5, , , ,4,2,6, ,5,3, , , , , , , , , , , , , ,8162,6, ,6995, , , , ,8207,260478353408,29,29, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8207, ,1711303148321, ,1, , ,3145728,8162, , ,7,0, , , ,1, , , ,3, , , , ,7,1, , , , , , ,10375,8, , , , , , , , , , ,29360128,1, , , , , , ,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,1, , , , , , , , 
2024-03-24 18:01:08.614 UTC, ,125,3168717,1648,22640,224, ,5, , , , , , , , , , ,1,5,5, , , ,4,2,6, , , , , , , , , , , , , , , , ,8162,6, ,6995, , , , ,8207,260475396096,29,29, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8207, ,1711303148321, , , , ,3145728,8162, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,30408704,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-24 18:01:12.216 UTC, ,125,3168493,1648,22640, , ,5, , , , , , , , , , ,1,5,5, , , ,4,2,6, , , , , , , , , , , , , , , , ,8162,6, ,6995, , , , ,8207,260475420672,29,29, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8207, ,1711303148321, , , , ,3145728,8162, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,30408704,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-24 18:01:15.112 UTC, ,125,3163557,1648,17704, , ,3,1,33,3,0.09, , , , , , , ,3,3, ,2,1,2,1,4, ,38,16, , , , , , , , , , , , , ,8162,6, ,6995, , , , ,8207,260475420672,29,29, , , , , ,1,114, , , , , , , , , , , , , , , , , , , , , , , , , ,8207, ,1711303274862, , , , ,3145728,8162, , ,25,0, , , ,2, , , ,3, , , , ,25, ,2048,1, , , , ,119791,38, , , , , , , , , , ,26214400,3, , , , , , ,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-24 18:01:22.431 UTC, ,125,3168493,1648,22640, , ,5,1,7,2,0.29, , , , , , ,1,5,5, , , ,4,2,6, ,5,3, , , , , , , , , , , , , ,8162,6, ,6995, , , , ,8207,260475420672,29,29, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8207, ,1711303274862, ,1, , ,3145728,8162, , ,7,0, , , ,1, , , ,3, , , , ,7,1, , , , , , ,10375,8, , , , , , , , , , ,29360128,3, , , , , , ,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,1, , , , , , , , 
2024-03-24 18:01:47.111 UTC, ,125,3163557,1648,17704, , ,3,1,33,3,0.09, , , , , , , ,3,3, ,2,1,2,1,4, ,38,16, , , , , , , , , , , , , ,8162,6, ,6995, , , , ,8207,260475387904,29,29, , , , , ,1,114, , , , , , , , , , , , , , , , , , , , , , , , , ,8207, ,1711303306857, , , , ,3145728,8162, , ,25,0, , , ,2, , , ,3, , , , ,25, ,2048,1, , , , ,119791,38, , , , , , , , , , ,26214400,2, , , , , , ,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-24 18:01:59.499 UTC, ,125,3168493,1648,22640, , ,5,1,7,2,0.29, , , , , , ,1,5,5, , , ,4,2,6, ,5,3, , , , , , , , , , , , , ,8162,6, ,6995, , , , ,8207,260475387904,29,29, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8207, ,1711303306857, ,1, , ,3145728,8162, , ,7,0, , , ,1, , , ,3, , , , ,7,1, , , , , , ,10375,8, , , , , , , , , , ,29360128,2, , , , , , ,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,1, , , , , , , , 
2024-03-24 18:08:22.561 UTC, ,125,3163557,1648,17704, , ,3,1,33,3,0.09, , , , , , , ,3,3, ,2,1,2,1,4, ,38,16, , , , , , , , , , , , , ,8162,6, ,6995, , , , ,8207,260478992384,29,29, , , , , ,1,114, , , , , , , , , , , , , , , , , , , , , , , , , ,8207, ,1711303702318, , , , ,3145728,8162, , ,25,0, , , ,2, , , ,3, , , , ,25, ,2048,1, , , , ,119791,38, , , , , , , , , , ,26214400,1, , , , , , ,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
